Codigo_Item_Negativo;Descricao_Item_Negativo;NCM;Saldo_Loja1;Saldo_Loja2_Deposito;Saldo_Loja3_CD;Deficit_Pecas;Status_Cobertura;Saldo_Total_Disponivel_NCM;Doador1_Codigo;Doador1_Descricao;Doador1_Saldo_Total;Doador1_Loja1;Doador1_Loja2;Doador1_Loja3;Doador2_Codigo;Doador2_Descricao;Doador2_Saldo_Total;Doador2_Loja1;Doador2_Loja2;Doador2_Loja3;Doador3_Codigo;Doador3_Descricao;Doador3_Saldo_Total;Doador3_Loja1;Doador3_Loja2;Doador3_Loja3
"12092";"MS2717 RECIPIENTE PARA COLOCAR OLEO";"90191000";-10,00;0,00;0,00;10,00;"COBERTURA_TOTAL";7.042,00;"476";"BM-F1021 MASSAGEADOR ELETRICO PORTATIL MUSCULAR POTENCIA: 25W -";1.786,00;1.036,00;0,00;750,00;"486";"BM-F1022 MASSAGEADOR";814,00;54,00;0,00;760,00;"23166";"TRC6843 APARELHO MASSAGEM/LIMPEZA FACIAL";359,00;39,00;0,00;320,00
"12094";"P6806 PULSEIRA DE METAL COMUM LATAO";"71171900";-5,00;0,00;0,00;5,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12096";"S80801 PULSEIRA DE METAL COMUM LATAO";"71171900";-8,00;0,00;0,00;8,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12098";"P5410  PULSEIRA DE METAL COMUM LATAO";"71171900";-11,00;0,00;0,00;11,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12102";"T44708 ORNAMENTO PARA CABELO (PIRANHA)";"96151900";-26,00;0,00;0,00;26,00;"COBERTURA_TOTAL";5.316,00;"41497";"ZGY-080901 -PULSEIRA DE AÇO (PRATA)";362,00;362,00;0,00;0,00;"14669";"F17-28 PIRANHA";252,00;252,00;0,00;0,00;"28768";"KGAG11802 PIRANHA DE METAL 12 CTL POR DUZIA";231,00;35,00;0,00;196,00
"12103";"P8901 PULSEIRA DE METAL COMUM LATAO";"71171900";-5,00;0,00;0,00;5,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12105";"P6508 PULSEIRA DE METAL COMUM LATAO";"71171900";-18,00;0,00;0,00;18,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12107";"P5310 PULSEIRA DE METAL COMUM LATAO";"71171900";-10,00;0,00;0,00;10,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12109";"P6608  PULSEIRA DE METAL COMUM LATAO";"71171900";-20,00;0,00;0,00;20,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12112";"CB531401 ORNAMENTO PARA CABELO";"96151100";-79,00;0,00;0,00;79,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12113";"P5106 PULSEIRA DE METAL COMUM LATAO";"71171900";-14,00;0,00;0,00;14,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12115";"P5206  PULSEIRA DE METAL COMUM LATAO";"71171900";-26,00;0,00;0,00;26,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12116";"S88206  PULSEIRA DE METAL COMUM LATAO";"71171900";-28,00;0,00;0,00;28,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12117";"S88101 PULSEIRA DE METAL COMUM LATAO";"71171900";-6,00;0,00;0,00;6,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12118";"S86001 PULSEIRA DE METAL COMUM LATAO";"71171900";-1,00;0,00;0,00;1,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12126";"T44608 ORNAMENTO PARA CABELO (PIRANHA)";"96151900";-50,00;0,00;0,00;50,00;"COBERTURA_TOTAL";5.316,00;"41497";"ZGY-080901 -PULSEIRA DE AÇO (PRATA)";362,00;362,00;0,00;0,00;"14669";"F17-28 PIRANHA";252,00;252,00;0,00;0,00;"28768";"KGAG11802 PIRANHA DE METAL 12 CTL POR DUZIA";231,00;35,00;0,00;196,00
"12127";"T47610 ORNAMENTO PARA CABELO (PIRANHA)";"96151900";-18,00;0,00;0,00;18,00;"COBERTURA_TOTAL";5.316,00;"41497";"ZGY-080901 -PULSEIRA DE AÇO (PRATA)";362,00;362,00;0,00;0,00;"14669";"F17-28 PIRANHA";252,00;252,00;0,00;0,00;"28768";"KGAG11802 PIRANHA DE METAL 12 CTL POR DUZIA";231,00;35,00;0,00;196,00
"12130";"T45006 ORNAMENTO PARA CABELO (PIRANHA)";"96151900";-2,00;0,00;0,00;2,00;"COBERTURA_TOTAL";5.316,00;"41497";"ZGY-080901 -PULSEIRA DE AÇO (PRATA)";362,00;362,00;0,00;0,00;"14669";"F17-28 PIRANHA";252,00;252,00;0,00;0,00;"28768";"KGAG11802 PIRANHA DE METAL 12 CTL POR DUZIA";231,00;35,00;0,00;196,00
"12132";"T42405 ORNAMENTO PARA CABELO (PIRANHA)";"96151900";-27,00;0,00;0,00;27,00;"COBERTURA_TOTAL";5.316,00;"41497";"ZGY-080901 -PULSEIRA DE AÇO (PRATA)";362,00;362,00;0,00;0,00;"14669";"F17-28 PIRANHA";252,00;252,00;0,00;0,00;"28768";"KGAG11802 PIRANHA DE METAL 12 CTL POR DUZIA";231,00;35,00;0,00;196,00
"12134";"MS2684 GARRAFA ELETRICA";"39262000";-1,00;0,00;0,00;1,00;"COBERTURA_TOTAL";11.554,00;"4826";"8264 CINTO FEMININO SLIM COM FIVELA CURVA CRAVEJADA E PASSADOR DE CORAÇÃO";1.080,00;517,00;0,00;563,00;"28637";"1-VSYD1.5-072-1 CINTO FEMININO SLIM COM FIVELA FERRADURA E MICROCRAVAÇÕES";998,00;87,00;0,00;911,00;"9165";"CB-835 CAPA DE CHUVA";955,00;955,00;0,00;0,00
"12137";"S95105  PULSEIRA DE METAL COMUM LATAO";"71171900";-15,00;0,00;0,00;15,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12140";"B2405  BRINCO DE METAL COMUM";"71171900";-8,00;0,00;0,00;8,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12141";"B2305 BRINCO DE METAL COMUM";"71171900";-15,00;0,00;0,00;15,00;"COBERTURA_TOTAL";95.360,00;"3515";"LB227105 - BIJUTERIAS DE METAIS COMUN COLAR KIT";2.197,00;2.197,00;0,00;0,00;"1660";"RTFJ-0808 PIRANHA PLASTICO";2.178,00;2.178,00;0,00;0,00;"1088";"FAA11206 ANEL";1.970,00;314,00;0,00;1.656,00
"12142";"T45209  CONJUNTO ORNAMENTO PARA CABELO";"96151900";-8,00;0,00;0,00;8,00;"COBERTURA_TOTAL";5.316,00;"41497";"ZGY-080901 -PULSEIRA DE AÇO (PRATA)";362,00;362,00;0,00;0,00;"14669";"F17-28 PIRANHA";252,00;252,00;0,00;0,00;"28768";"KGAG11802 PIRANHA DE METAL 12 CTL POR DUZIA";231,00;35,00;0,00;196,00
"12143";"LE-2474 FONE DE OUVIDO SEM FIO";"85183000";-2,00;0,00;0,00;2,00;"COBERTURA_TOTAL";32.188,00;"42063";"LE-0239 - FONE DE OUVIDO";1.620,00;1.620,00;0,00;0,00;"30955";"LEF-1216 - FONE DE OUVIDO COM FIO CABO DE 12M  ENTRADA P2 35MMMICROFONE EMB";1.483,00;164,00;0,00;1.319,00;"17998";"LE-0232 FONE DE OUVIDO";1.346,00;226,00;0,00;1.120,00
"12144";"T43110 ORNAMENTO PARA CABELO";"96151100";-43,00;0,00;0,00;43,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12145";"T47803 ORNAMENTO PARA CABELO (PRESILHA)";"96151900";-11,00;0,00;0,00;11,00;"COBERTURA_TOTAL";5.316,00;"41497";"ZGY-080901 -PULSEIRA DE AÇO (PRATA)";362,00;362,00;0,00;0,00;"14669";"F17-28 PIRANHA";252,00;252,00;0,00;0,00;"28768";"KGAG11802 PIRANHA DE METAL 12 CTL POR DUZIA";231,00;35,00;0,00;196,00
"12153";"3305  ORNAMENTO P/CABELO (PRESILHA) - ACRILICO";"96151100";-62,00;0,00;0,00;62,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12154";"T43406  CONJUNTO ORNAMENTO PARA CABELO";"96151900";-36,00;0,00;0,00;36,00;"COBERTURA_TOTAL";5.316,00;"41497";"ZGY-080901 -PULSEIRA DE AÇO (PRATA)";362,00;362,00;0,00;0,00;"14669";"F17-28 PIRANHA";252,00;252,00;0,00;0,00;"28768";"KGAG11802 PIRANHA DE METAL 12 CTL POR DUZIA";231,00;35,00;0,00;196,00
"12156";"T42008  CONJUNTO ORNAMENTO PARA CABELO";"96151900";-13,00;0,00;0,00;13,00;"COBERTURA_TOTAL";5.316,00;"41497";"ZGY-080901 -PULSEIRA DE AÇO (PRATA)";362,00;362,00;0,00;0,00;"14669";"F17-28 PIRANHA";252,00;252,00;0,00;0,00;"28768";"KGAG11802 PIRANHA DE METAL 12 CTL POR DUZIA";231,00;35,00;0,00;196,00
"12162";"T39306  CONJUNTO ORNAMENTO PARA CABELO";"96151900";-1,00;0,00;0,00;1,00;"COBERTURA_TOTAL";5.316,00;"41497";"ZGY-080901 -PULSEIRA DE AÇO (PRATA)";362,00;362,00;0,00;0,00;"14669";"F17-28 PIRANHA";252,00;252,00;0,00;0,00;"28768";"KGAG11802 PIRANHA DE METAL 12 CTL POR DUZIA";231,00;35,00;0,00;196,00
"12170";"T39003 ORNAMENTO PARA CABELO (PRESILHA)";"96151900";-8,00;0,00;0,00;8,00;"COBERTURA_TOTAL";5.316,00;"41497";"ZGY-080901 -PULSEIRA DE AÇO (PRATA)";362,00;362,00;0,00;0,00;"14669";"F17-28 PIRANHA";252,00;252,00;0,00;0,00;"28768";"KGAG11802 PIRANHA DE METAL 12 CTL POR DUZIA";231,00;35,00;0,00;196,00
"12171";"T41006 ORNAMENTO P/CABELO (PRESILHA) - ACRILICO";"96151100";-8,00;0,00;0,00;8,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12177";"T46104  ORNAMENTO PARA CABELO (PIRANHA)";"96151900";-3,00;0,00;0,00;3,00;"COBERTURA_TOTAL";5.316,00;"41497";"ZGY-080901 -PULSEIRA DE AÇO (PRATA)";362,00;362,00;0,00;0,00;"14669";"F17-28 PIRANHA";252,00;252,00;0,00;0,00;"28768";"KGAG11802 PIRANHA DE METAL 12 CTL POR DUZIA";231,00;35,00;0,00;196,00
"12185";"T11610  ORNAMENTO P/CABELO (PRESILHA) - ACRILICO";"96151100";-12,00;0,00;0,00;12,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12205";"YP0206-1-1 - ESPONJA DE PLASTICO PARA APLICACAO DE COSMETICOS";"96162000";-4,00;0,00;0,00;4,00;"COBERTURA_TOTAL";7.131,00;"12206";"YP0206-1-2 - ESPONJA DE PLASTICO PARA APLICACAO DE COSMETICOS";1.908,00;1.908,00;0,00;0,00;"5250";"YP0206-1-2-3 ESPONJA DE MAQUIAGEM";1.836,00;1.836,00;0,00;0,00;"8887";"LUX155-415 ESPONJA DE MAQUIAGEM";665,00;665,00;0,00;0,00
"12213";"YP2401-29-1 CONJUNTO DE 50 PECAS DE ESCOVA DE PLASTICO PARA CILIOS";"96033000";-28,00;0,00;0,00;28,00;"COBERTURA_TOTAL";8.876,00;"12217";"YP26072-1-11 - PINCEL DE PLASTICO PARA APLICACAO DE COSMETICOS";1.615,00;495,00;0,00;1.120,00;"18931";"CW2103 - MINI ESCOVA PARA LIMPEZA";1.139,00;74,00;0,00;1.065,00;"18864";"CW2189 - MINI ESCOVA";750,00;29,00;0,00;721,00
"12222";"YP2728-21 - ESPONJA DE PLASTICO PARA APLICACAO DE COSMETICOS";"96162000";-2,00;0,00;0,00;2,00;"COBERTURA_TOTAL";7.131,00;"12206";"YP0206-1-2 - ESPONJA DE PLASTICO PARA APLICACAO DE COSMETICOS";1.908,00;1.908,00;0,00;0,00;"5250";"YP0206-1-2-3 ESPONJA DE MAQUIAGEM";1.836,00;1.836,00;0,00;0,00;"8887";"LUX155-415 ESPONJA DE MAQUIAGEM";665,00;665,00;0,00;0,00
"12223";"T46503 ORNAMENTO P/CABELO (PRESILHA)";"96151100";-18,00;0,00;0,00;18,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12242";"T47901 ORNAMENTO PARA CABELO";"96151100";-7,00;0,00;0,00;7,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12250";"T42105  ORNAMENTO P/CABELO (PIRANHA)";"96151100";-5,00;0,00;0,00;5,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12261";"BOM-7530 PINCEL TRINCHA PARA PINTURA";"96034090";-105,00;0,00;0,00;105,00;"COBERTURA_TOTAL";1.981,00;"8523";"BOM-3606 CONJ 3 PC PINCEL TRINCHA P PINTURA";340,00;270,00;0,00;70,00;"42618";"BOM-1032 TRINCHA PARA PINTURA 3";231,00;131,00;0,00;100,00;"12263";"BOM-7532 PINCEL TRINCHA PARA PINTURA";191,00;191,00;0,00;0,00
"12264";"T46302  ORNAMENTO PARA CABELO";"96151100";-13,00;0,00;0,00;13,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12269";"T47301  ORNAMENTO PARA CABELO";"96151100";-11,00;0,00;0,00;11,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12273";"T45801 ORNAMENTO PARA CABELO";"96151100";-7,00;0,00;0,00;7,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12275";"T36502 ORNAMENTO PARA CABELO";"96151100";-2,00;0,00;0,00;2,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12277";"T33203  ORNAMENTO PARA CABELO";"96151100";-2,00;0,00;0,00;2,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12282";"T45902 ORNAMENTO PARA CABELO";"96151100";-14,00;0,00;0,00;14,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12293";"T28903  ORNAMENTO PARA CABELO";"96151100";-6,00;0,00;0,00;6,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12295";"T39206 ORNAMENTO PARA CABELO";"96151100";-57,00;0,00;0,00;57,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12296";"T48002  ORNAMENTO PARA CABELO";"96151100";-21,00;0,00;0,00;21,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12300";"T0544  ORNAMENTO PARA CABELO";"96151100";-68,00;0,00;0,00;68,00;"COBERTURA_TOTAL";24.342,00;"7302";"DIVA -LB029-038-ORNAMENTO PARA CABELO (PIRANHA) - PLASTICO - 6 PECAS POR CARTELA";2.733,00;2.733,00;0,00;0,00;"21476";"GRAMPO/PIRANHA/PRESILHA  - NCM:96151100 - MATRIZ";2.408,00;1.924,00;0,00;484,00;"41513";"CB9888-T64211 -PIRANHA";1.835,00;1.835,00;0,00;0,00
"12325";"BM-F1193 FITA ADESIVA (LEVANTA SEIOS) SILICONE ELASTICO ALGODAO";"39191090";-61,00;0,00;0,00;61,00;"COBERTURA_TOTAL";17.039,00;"9483";"BOM-1301 FITA ACRILICA DUPLA FACE 1.8*200CM";2.492,00;1.836,00;0,00;656,00;"15418";"BOM-1340 FITA ADESIVA ISOLANTE PARA FIOS";2.263,00;432,00;0,00;1.831,00;"9486";"BOM-1307 FITA ADESIVA DUPLA FACE PLASTICO TIPO ACRILICO";2.214,00;1.430,00;0,00;784,00
"12336";"DA-2087 CARTEIRA FEMININA";"65050032";-43,00;0,00;0,00;43,00;"COBERTURA_TOTAL";12.213,00;"15071";"001-60 MARCA TEXTO 60 UN";7.105,00;2.916,00;0,00;4.189,00;"10652";"DA-1825 CARTEIRA FEMININA";1.374,00;1.374,00;0,00;0,00;"4124";"LXB-015 CHAPEU FEMININO PRAIA MODELO  .";1.254,00;1.254,00;0,00;0,00
"12337";"10654 CARTEIRA FEMININA";"42022210";-152,00;0,00;0,00;152,00;"COBERTURA_TOTAL";45.715,00;"14338";"BOLSA FEMININA CAMILA .";1.000,00;1.000,00;0,00;0,00;"10490";"W110 BOLSA PEQUENA COM ALÇA";927,00;927,00;0,00;0,00;"10482";"55423 BOLSA COM ALÇA";884,00;884,00;0,00;0,00
"12338";"DA-1808 CARTEIRA FEMININA";"65050032";-137,00;0,00;0,00;137,00;"COBERTURA_TOTAL";12.213,00;"15071";"001-60 MARCA TEXTO 60 UN";7.105,00;2.916,00;0,00;4.189,00;"10652";"DA-1825 CARTEIRA FEMININA";1.374,00;1.374,00;0,00;0,00;"4124";"LXB-015 CHAPEU FEMININO PRAIA MODELO  .";1.254,00;1.254,00;0,00;0,00
"12339";"DA-1821 CARTEIRA FEMININA";"65050032";-26,00;0,00;0,00;26,00;"COBERTURA_TOTAL";12.213,00;"15071";"001-60 MARCA TEXTO 60 UN";7.105,00;2.916,00;0,00;4.189,00;"10652";"DA-1825 CARTEIRA FEMININA";1.374,00;1.374,00;0,00;0,00;"4124";"LXB-015 CHAPEU FEMININO PRAIA MODELO  .";1.254,00;1.254,00;0,00;0,00
"12344";"H207 ANEL DE PLASTICO - 59 CAIXA COM 36 PECAS";"71179000";-186,00;0,00;0,00;186,00;"COBERTURA_TOTAL";119.509,00;"31457";"64800 BRANCELETE";3.422,00;1.158,00;0,00;2.264,00;"29336";"BIJUTERIA MATRIZ 71179000";2.356,00;2.356,00;0,00;0,00;"30307";"ARTIGOS P/CABELO - NCM71179000 - MATRIZ";1.804,00;803,00;0,00;1.001,00
"12346";"C/1 - 30913080 PILHA ALCALINA 15 V XTRALIFE KODAK 9 V PACK EMB";"85061011";-217,00;0,00;-200,00;417,00;"COBERTURA_PARCIAL";126,00;"12356";"C/ 4-30367807 PILHA ALCALINA 15 V XTRALIFE KODAK AA PACK EMB";32,00;32,00;0,00;0,00;"12360";"C/4 - 30157880 PILHA ALCALINA 15 V KODAK MAX SUPER AAA EMB";32,00;32,00;0,00;0,00;"12358";"C/2 - 30830011 PILHA ALCALINA 15 V KODAK XTRALIFE EMB";24,00;24,00;0,00;0,00
