Quebra 1;Quebra 2;Código;Descrição;EMB;NCM;Estoque;Estoque Mínimo;Estoque Máximo;Custo (R$);Preço (R$);Total Custo (R$);Total Venda (R$)
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15007;GX80-8648  BOLSINHA FEMININA DE POLIURETANO;UN;42022210;436,00;0,00;0,00;7,94;37,00;3461,84;16132,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15008;GX80-8413  - BOLSINHA FEMININA DE POLIURETANO;UN;42022210;234,00;0,00;0,00;7,50;32,00;1755,00;7488,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15009;GX70-7083  - CARTEIRA FEMININA DE POLIURETANO;UN;42023200;300,00;0,00;0,00;3,24;17,50;972,00;5250,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15010;NFE10702 GX10-7026-MOCHILA DE POLIESTER;UN;42029200;60,00;0,00;0,00;26,10;0,00;1566,00;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15011;GX80-A8724-BOLSINHA FEMININA COM ALCA DE OMBRO EM PVC;UN;42022210;45,00;0,00;0,00;10,94;51,00;492,30;2295,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15012;WG10-1 CUBA EM ACO INOX PARA UTILIZACAO EM COZINHA COM MONOCOMANDO;UN;84818019;3,00;0,00;0,00;49,25;999,00;147,75;2997,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15013;BOM-3220 CONJUNTO DE CHAVE CANHAO COM 7 PECAS;UN;82041100;318,00;0,00;0,00;4,62;27,00;1469,16;8586,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15014;BOM-3216 CONJUNTO DE CHAVES ALLEN COM 10 - PECAS - TAMANHOS DE 1.5MM;UN;82055900;9,00;0,00;0,00;3,71;7,00;33,39;63,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15015;BOM-3303 ESTILETE MUITIUSO DOBRAVEL COM TRAVA;UN;82119390;512,00;0,00;0,00;0,95;8,00;486,40;4096,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15017;964 BOBBIE GOODS;UN;49011000;104,00;0,00;0,00;4,49;29,90;466,96;3109,60
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15019;TALHERES FACA/COLHER;UN;65050032;-14,00;0,00;0,00;0,00;4,00;0,00;-56,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15020;COLHER DE MADEIRA;UN;65050032;1,00;0,00;0,00;4,92;1,00;4,92;1,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15021;783 MARCA TEXTO 60 PCS CANETA;UN;96082000;723,00;0,00;0,00;4,80;132,00;3470,40;95436,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15022;896 - CUTE & COZY;UN;65050032;35,00;0,00;0,00;4,49;29,90;157,15;1046,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15023;716 MARCA TEXTO COM 80 CORES;UN;96082000;62,00;0,00;0,00;5,00;112,00;310,00;6944,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15024;716 MARCA TEXTO COM 48 CORES;UN;96082000;94,00;0,00;0,00;3,00;67,50;282,00;6345,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15025;NFE1872 BOLSA DE LANCHEIRA;UN;42022220;20,00;0,00;0,00;2,78;0,00;55,60;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15026;CR-2144 - G  BOLSINHA KIT FEMININA;UN;42022210;14,00;0,00;0,00;4,38;38,00;61,32;532,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15027;CRB2304 - G BOLSA FEMININA;UN;42022210;16,00;0,00;0,00;4,48;55,00;71,68;880,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15028;NFE23614 LIVRO DE COLORIR;UN;49030000;1000,00;0,00;0,00;1,20;0,00;1200,00;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15030;KA-708-5G FONE DE OUVIDO COM FIO IPHONE;UN;85183000;99,00;0,00;0,00;1,20;12,00;118,80;1188,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15031;NF3275 CADERNO;UN;48202000;400,00;0,00;0,00;2,50;0,00;1000,00;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15032;716 MARCA TEXTO COM 60 CORES;UN;96082000;230,00;0,00;0,00;3,00;84,00;690,00;19320,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15033;ST-800 - LIXEIRA AUTOMATICA COM SENSOR;UN;85098090;34,00;0,00;0,00;17,68;65,00;601,12;2210,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15034;ST-675 - CONJUNTO CONSTITUIDO POR DUAS DUCHAS;UN;84818019;8,00;0,00;0,00;61,30;205,00;490,40;1640,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15035;ST-679 - CONJUNTO CONSTITUIDO POR DUAS DUCHAS;UN;84818019;8,00;0,00;0,00;78,00;340,00;624,00;2720,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15036;ST-801 - LIXEIRA AUTOMATICA COM SENSOR;UN;85098090;55,00;0,00;0,00;16,91;55,00;930,05;3025,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15037;ST-731 - SORTIDO PARA CHURRASCO COMPOSTO DE DEZENOVE PECAS;UN;82152000;10,00;0,00;0,00;32,09;196,00;320,90;1960,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15038;ST-729 - SORTIDO PARA CHURRASCO COMPOSTO DE DEZENOVE PECAS;UN;82152000;11,00;0,00;0,00;18,21;145,00;200,31;1595,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15040;634 - LIVRO BOBBIE GOODS;UN;49019900;165,00;0,00;0,00;4,00;25,00;660,00;4125,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15041;ST-680 - CONJUNTO CONSTITUIDO POR DUAS DUCHAS;UN;84818019;10,00;0,00;0,00;69,00;287,00;690,00;2870,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15042;ST-678 - CONJUNTO CONSTITUIDO POR DUAS DUCHAS;UN;84818019;10,00;0,00;0,00;60,03;290,00;600,30;2900,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15043;001-36 MARCA TEXTO 36 UN;UN;65050032;10,00;0,00;0,00;6,53;43,50;65,30;435,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15044;ST-256 MINI SANDUICHEIRA;UN;85167990;2,00;0,00;0,00;32,92;79,00;65,84;158,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15045;ST-259 - MINI APARELHO ELETROTERMICO;UN;85167990;28,00;0,00;0,00;13,17;47,00;368,76;1316,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15046;ST-260 - MINI APARELHO ELETROTERMICO;UN;85167990;95,00;0,00;0,00;13,17;47,00;1251,15;4465,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15047;ST-281 - ASPIRADOR DE PO INTELIGENTE PORTATIL;UN;85081100;51,00;0,00;0,00;47,96;169,00;2445,96;8619,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15048;ST-307 - ASPIRADOR DE PO INTELIGENTE PORTATIL;UN;85081100;14,00;0,00;0,00;28,03;106,00;392,42;1484,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15049;ST-382 - LIXEIRA AUTOMATICA COM SENSOR;UN;85098090;10,00;0,00;0,00;20,23;117,00;202,30;1170,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15050;ST-481 - PAINEL LUMINOSO DE LED MEDINDO 196 CM X 3 CM;UN;94056100;130,00;0,00;0,00;1,11;12,00;144,30;1560,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15051;ST-815 - LIXEIRA AUTOMATICA COM SENSOR DE APROXIMACAO;UN;85098090;16,00;0,00;0,00;13,84;78,00;221,44;1248,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15053;ST-798 - LIXEIRA AUTOMATICA COM SENSOR DE APROXIMACAO;UN;85098090;20,00;0,00;0,00;13,84;81,00;276,80;1620,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15054;ST-799 - LIXEIRA AUTOMATICA COM SENSOR DE APROXIMACAO;UN;85098090;17,00;0,00;0,00;14,38;89,00;244,46;1513,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15055;377 MARCA TEXTO 80 UN;UN;96082000;422,00;0,00;0,00;9,60;112,00;4051,20;47264,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15056;NF377 MARCA TEXTO;UN;96082000;90,00;0,00;0,00;8,00;0,00;720,00;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15057;ST-818 - BICICLETA ELETRICA 600W  48V25AH 238422412080025;UN;87116000;1,00;0,00;0,00;985,50;5500,00;985,50;5500,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15059;ST-821 - BICICLETA EQUIPADA COM MOTOR ELETRICO PARA PROPULSAO DE 48V15AH600W;UN;87116000;1,00;0,00;0,00;5082,50;5350,00;5082,50;5350,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15063;D-F002DO FIGURA CORACAO DO 70MM;UN;69139000;9,00;0,00;0,00;1,51;11,50;13,59;103,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15064;D-F029DO FIGURA PASSARO CASAL DO 75MM;UN;69139000;94,00;0,00;0,00;1,21;9,50;113,74;893,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15065;BOM-1001 MARTELO UNHA MANUAL;UN;82052000;90,00;0,00;0,00;1,00;15,00;90,00;1350,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15066;D-F031BR FIGURA PASSARO BR 120MM;UN;69139000;28,00;0,00;0,00;1,62;12,50;45,36;350,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15067;D-F031DO FIGURA PASSARO DO 120MM;UN;69139000;41,00;0,00;0,00;1,72;13,00;70,52;533,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15068;D-P001DO FIGURA AMOR DO 110MM;UN;69139000;36,00;0,00;0,00;1,51;11,50;54,36;414,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15069;D-P001PT FIGURA AMOR PT 110MM;UN;69139000;57,00;0,00;0,00;1,41;11,00;80,37;627,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15070;BOM-5662 DESGRANADOR DE MILHO;UN;84679900;47,00;0,00;0,00;4,35;18,50;204,45;869,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15071;001-60 MARCA TEXTO 60 UN;UN;65050032;-66,00;0,00;0,00;4,92;36,00;-324,72;-2376,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15072;878I BOBBIE GOODS;UN;65050032;13,00;0,00;0,00;5,25;35,00;68,25;455,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15073;KA-708 CONJUNTO DE TECLADO + MOUSE COM FIO - TAMANHO DO TECLADO 44X15 CM;UN;84716052;17,00;0,00;0,00;18,89;39,50;321,13;671,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15075;KA-735 FONE DE OUVIDO COM FIO;UN;85183000;333,00;0,00;0,00;0,45;2,50;149,85;832,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15076;KA-C409 SUPORTE DE ALUMINIO PARA CELULAR (BICICLETA);UN;76169900;61,00;0,00;0,00;2,19;15,00;133,59;915,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15077;KA-L1588 LANTERNA MANUAL COM LAMPADA LED E BATERIA RECARREGAVEL;UN;85131010;-3,00;0,00;0,00;1,97;12,00;-5,91;-36,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15079;MARCA TEXTO 12 UN;UN;65050032;36,00;0,00;0,00;2,33;15,50;83,88;558,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15080;001-48 MARCA TEXTO 48 UN;UN;65050032;7,00;0,00;0,00;17,25;115,00;120,75;805,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15081;001-80 MARCA TEXTO 80 UN;UN;65050032;5,00;0,00;0,00;28,80;192,00;144,00;960,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15082;001-100 MARCA TEXTO;UN;65050032;3,00;0,00;0,00;18,00;120,00;54,00;360,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15083;BM-F1028 ASPIRADOR DE PO ROBO AUTOMATICO;UN;85081100;78,00;0,00;0,00;13,17;68,00;1027,26;5304,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15084;OI-0065 - DISPENSER DE VIDRO SODO CALCICO;UN;70134900;205,00;0,00;0,00;2,44;8,00;500,20;1640,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15085;OI-0134 - PORTA OVOS DE PLASTICO PARA COZINHA;UN;39241000;200,00;0,00;0,00;10,11;39,00;2022,00;7800,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15086;OI-0191 - PORTA SABONETE DE PLASTICO PARA USO DOMESTICO;UN;39249000;206,00;0,00;0,00;2,91;13,00;599,46;2678,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15087;OI-0194 / OI-0193  - PORTA SABONETE DE PLASTICO;UN;39249000;384,00;0,00;0,00;1,07;6,00;410,88;2304,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15088;OI-0225 - SUPORTE DE METAL COMUM PARA COZINHA;UN;73239900;12,00;0,00;0,00;0,75;8,00;9,00;96,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15089;OI-0431 - CABIDE DE METAL COM MADEIRA COMUM PARA USO DOMESTICO;UN;73239900;263,00;0,00;0,00;1,99;8,00;523,37;2104,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15090;NF1062 CADERNO;UN;96082000;100,00;0,00;0,00;2,50;0,00;250,00;0,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15091;011-60 MARCA TEXTO 60-UNI;UN;42022220;113,00;0,00;0,00;51,00;84,00;5763,00;9492,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15092;011-80 MARCA TEXTO 80 UN;UN;42022220;158,00;0,00;0,00;68,00;112,00;10744,00;17696,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15094;978 JUNGLE BUDDIES LIVRO DE COLORIR;UN;49019900;149,00;0,00;0,00;10,00;16,00;1490,00;2384,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15095;978 DREAMY AND COZY;UN;49019900;225,00;0,00;0,00;5,50;16,00;1237,50;3600,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15096;978 COMFY & BIBLICAL LIVRO DE COLORIR;UN;49019900;100,00;0,00;0,00;10,00;16,00;1000,00;1600,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15098;TK83180 MARCA TEXTO COM 12 CORES;UN;96082000;11,00;0,00;0,00;1,80;22,00;19,80;242,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15100;TK83180 MARCA TEXTO COM 36 CORES;UN;96082000;43,00;0,00;0,00;1,80;65,00;77,40;2795,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15101;D19-03 COLAR;UN;71179000;6,00;0,00;0,00;1,21;14,50;7,26;87,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15103;978 COMFY & COZY;UN;49019900;291,00;0,00;0,00;5,50;16,00;1600,50;4656,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15104;437-80 MARCA TEXTO;UN;96082000;16,00;0,00;0,00;1,80;176,00;28,80;2816,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15105;3294 CUTE CAPYBARAS;UN;49019900;135,00;0,00;0,00;10,00;16,00;1350,00;2160,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15106;002-48 MARCA TEXTO 48 PECAS;UN;96082000;13,00;0,00;0,00;1,80;72,00;23,40;936,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15109;MS2504 - POTE TIPO VASILHA EM MATERIAL PLASTICO;UN;39249000;1,00;0,00;0,00;1,70;17,00;1,70;17,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15111;F14 - CHAVEIRO;UN;73269090;-1,00;0,00;0,00;2,79;4,00;-2,79;-4,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15112;437-48 MARCA TEXTO 48 UN;UN;96082000;15,00;0,00;0,00;1,80;106,00;27,00;1590,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15114;D033 - CILIO;UN;67049000;1,00;0,00;0,00;0,70;3,50;0,70;3,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15116;E04-01 ARGOLA DOURADA;UN;71179000;16,00;0,00;0,00;0,65;16,50;10,40;264,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15117;OI-5026 ESCOVA PARA PET;UN;73239900;239,00;0,00;0,00;1,67;9,00;399,13;2151,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15118;DB1324 BOLSA FEMININA TM:M;UN;42022220;25,00;0,00;0,00;10,00;30,00;250,00;750,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15120;DA-1907 BOLSA FEMININA;UN;42022220;29,00;0,00;0,00;15,00;30,00;435,00;870,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15121;DB-1318 - BOLSA FEMININA M;UN;42022220;26,00;0,00;0,00;10,00;30,00;260,00;780,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15122;DA-1877-2 BOLSA FEMININA PEQUENA;UN;42022220;1,00;0,00;0,00;1,80;18,00;1,80;18,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15123;DB-1191 P BOLSA FEMININA;UN;42022220;2,00;0,00;0,00;1,50;10,00;3,00;20,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15124;DH308-A BOLSA FEMININA;UN;42022220;19,00;0,00;0,00;10,00;53,00;190,00;1007,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15125;KA-700-5G FONE DE OUVINDO;UN;85183000;11,00;0,00;0,00;1,20;12,00;13,20;132,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15126;DH305A - BOLSA FEMININA;UN;42022220;19,00;0,00;0,00;5,00;51,00;95,00;969,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15127;DA-2206 - BOLSA FEMININA;UN;42022220;33,00;0,00;0,00;5,00;21,50;165,00;709,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15128;KA-C107 5G USB DO CARREGADOR PARA CARRO;UN;85183000;56,00;0,00;0,00;1,92;6,00;107,52;336,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15129;KA-835 FONE DE OUVIDO COM FIO;UN;85183000;-323,00;0,00;0,00;1,92;2,50;-620,16;-807,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15130;DC-00885 - BOLSA FEMININA;UN;42022220;7,00;0,00;0,00;5,00;89,50;35,00;626,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15131;DA-1907-1 BOLSA FEMININA;UN;42022220;1,00;0,00;0,00;1,00;10,00;1,00;10,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15132;DA-2137 - BOLSA FEMININA;UN;42022220;39,00;0,00;0,00;5,00;17,50;195,00;682,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15133;DB-1040 - BOLSA FEMININA;UN;42022220;30,00;0,00;0,00;5,00;41,50;150,00;1245,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15134;KAP-1182 CAMPANHIA SEM FIO;UN;85183000;3,00;0,00;0,00;2,95;29,50;8,85;88,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15135;DA-2081 G - BOLSA FEMININA;UN;42022220;33,00;0,00;0,00;5,00;25,00;165,00;825,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15136;DC-00832 BOLSA FEMININA;UN;42022220;18,00;0,00;0,00;15,00;75,00;270,00;1350,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15137;DB-1318 P - BOLSA FEMININA;UN;42022220;1,00;0,00;0,00;1,00;10,00;1,00;10,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15138;DA-2081 P - BOLSA FEMININA;UN;42022220;2,00;0,00;0,00;1,00;10,00;2,00;20,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15139;DB-1204 M - BOLSA FEMININA;UN;42022220;22,00;0,00;0,00;5,00;29,00;110,00;638,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15140;DA-1877 BOLSA FEMININA GRANDE;UN;42022220;22,00;0,00;0,00;10,00;38,00;220,00;836,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15141;KA-150 MEGAPHONE MULT-FUNCTION;UN;85183000;9,00;0,00;0,00;0,00;44,50;0,00;400,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15142;DA-2117 - BOLSA FEMININA;UN;42022220;41,00;0,00;0,00;5,00;19,00;205,00;779,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15143;DA-2155 BOLSA FEMININA;UN;42022220;45,00;0,00;0,00;5,00;18,50;225,00;832,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15144;DA-1901 BOLSA FEMININA GRANDE;UN;42022220;30,00;0,00;0,00;15,00;38,00;450,00;1140,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15145;1400 URSO DE PELÚCIA STITCH 20CM;UN;95030080;846,00;0,00;0,00;4,00;15,00;3384,00;12690,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15146;1400 URSO DE PELÚCIA STITCH 35CM;UN;95030080;10,00;0,00;0,00;14,00;95,50;140,00;955,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15147;1400 URSO DE PELÚCIA STITCH 23CM;UN;95030080;133,00;0,00;0,00;5,60;24,00;744,80;3192,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15149;DA-2091 - BOLSA FEMININA;UN;42022220;27,00;0,00;0,00;5,00;21,50;135,00;580,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15150;1400 URSO DE PELÚCIA SONIC;UN;95030080;862,00;0,00;0,00;5,95;42,50;5128,90;36635,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15151;DA-1877-1 BOLSA FEMININA MEDIO;UN;42022220;1,00;0,00;0,00;2,80;28,00;2,80;28,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15152;DH1075-S - BOLSA FEMININA;UN;42022220;19,00;0,00;0,00;15,00;62,50;285,00;1187,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15153;KA-YH8814 SAPATEIRA MULTIUSO COM ESTRUTURA DE METAL/PLASTICO;UN;85183000;-87,00;0,00;0,00;1,92;8,99;-167,04;-782,13
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15154;DA-1803 BOLSA FEMININA;UN;42022220;40,00;0,00;0,00;5,00;17,00;200,00;680,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15155;DA-1973 BOLSA FEMININA;UN;42022220;10,00;0,00;0,00;15,00;29,00;150,00;290,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15156;DB-1191 M BOLSA FEMININA;UN;42022220;28,00;0,00;0,00;15,00;30,00;420,00;840,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15157;DA-2107 M BOLSA FEMININA;UN;42022220;39,00;0,00;0,00;15,00;30,00;585,00;1170,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15158;2210-5 CUTE AND COZY YELLOW - LIVRO DE COLORIR;UN;49030000;490,00;0,00;0,00;19,95;7,90;9775,50;3871,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15159;DC-00834 BOLSA FEMININA;UN;42022220;19,00;0,00;0,00;15,00;62,50;285,00;1187,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15160;DA-1901-1 BOLSA FEMININA MEDIO;UN;42022220;15,00;0,00;0,00;1,40;28,00;21,00;420,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15161;DA-2202 BOLSA FEMININA;UN;42022220;31,00;0,00;0,00;5,00;21,50;155,00;666,50
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15162;DA-1901-2 BOLSA FEMININA PEQUENA;UN;42022220;1,00;0,00;0,00;1,80;18,00;1,80;18,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15163;DC-00830 BOLSA FEMININA;UN;42022220;14,00;0,00;0,00;15,00;67,00;210,00;938,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15165;DB-1167 M BOLSA FEMININA;UN;42022220;27,00;0,00;0,00;15,00;39,00;405,00;1053,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15166;DB-1314 M BOLSA FEMININA;UN;42022220;35,00;0,00;0,00;10,00;30,00;350,00;1050,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15167;AS2370 RECIPIENTE DE PLASTICO;UN;70134900;2,00;0,00;0,00;2,70;18,00;5,40;36,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15169;DB-1204 P - BOLSA FEMININA;UN;42022220;2,00;0,00;0,00;0,60;6,00;1,20;12,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15170;DB-1319 M BOLSA FEMININA;UN;42022220;36,00;0,00;0,00;10,00;30,00;360,00;1080,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15171;DB-1319 P BOLSA FEMININA;UN;42022220;1,00;0,00;0,00;1,00;10,00;1,00;10,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15172;DB-1164 M BOLSA FEMININA;UN;42022220;27,00;0,00;0,00;15,00;35,00;405,00;945,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15174;DB-1314 P BOLSA FEMININA;UN;42022220;-1,00;0,00;0,00;1,00;10,00;-1,00;-10,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15175;DA-2201 BOLSA FEMININA;UN;42022220;28,00;0,00;0,00;5,00;21,00;140,00;588,00
Loja: 1 - NEWSHOP COMERCIO LTDA ( LOJA );;15176;DA-2127 BOLSA FEMININA;UN;42022220;38,00;0,00;0,00;5,00;20,00;190,00;760,00
