Codigo;Descricao;EMB;NCM;Saldo_Loja_1;Saldo_Loja_2_Deposito;Saldo_Loja_3_CD;Saldo_Total;Custo_Unit;Preco_Unit;Valor_Estoque_Total
"2632";"LN02286 LUA&NEVE ILUMINADOR";"UN";"33049990";12,00;0,00;0,00;12,00;1,15;7,70;13,80
"2633";"LN02255 PALETA DE  SOMBRAS";"UN";"33042010";10,00;0,00;0,00;10,00;1,50;8,75;15,00
"2634";"LN02457 LUA&NEVE CORRETIVO MATTE LIQUIDO";"UN";"33049990";10,00;0,00;0,00;10,00;1,50;6,65;15,00
"2635";"LN02276 LUA&NEVE BATOM MATTE 24 BX/CX 24 UN/BX";"UN";"33041000";8,00;0,00;0,00;8,00;2,00;6,65;16,00
"2636";"AMICSP06 SUPER PODERES AGUA MICELAR CARVAO ATIVADO";"UN";"33042010";52,00;0,00;0,00;52,00;0,05;5,95;2,60
"2637";"LN05021 PO FACIAL COMPACTO LUA E NEVE";"UN";"33049100";188,00;0,00;0,00;188,00;14,50;6,30;2.726,00
"2638";"LN05047 LUA&NEVE BLUSH";"UN";"33049990";566,00;0,00;0,00;566,00;14,25;5,95;8.065,50
"2639";"SP768809 SUPER PODERES PO HIDRATANTE TAPIOCA BEGE ROSADO";"UN";"33042010";10,00;0,00;0,00;10,00;2,00;5,95;20,00
"2640";"LN02504 LUA&NEVE MATTE";"UN";"33049990";135,00;0,00;0,00;135,00;16,20;10,50;2.187,00
"2641";"SP768809 SUPER PODERES PO HIDRATANTE TAPIOCA BEGE AMARELADO";"UN";"33042010";10,00;0,00;0,00;10,00;1,50;5,95;15,00
"2642";"LN02467 LUA&NEVE CONTORNO MATTE";"UN";"33049990";98,00;0,00;0,00;98,00;16,80;6,65;1.646,40
"2643";"LEB420823  SUPER PODERES PO HIDRATANTE TAPIOCA BEGE AMARELADO";"UN";"33042010";9,00;0,00;0,00;9,00;1,50;5,60;13,50
"2645";"LN02451 LUA&NEVE BATOM";"UN";"33041000";2,00;0,00;0,00;2,00;1,65;4,90;3,30
"2646";"LM030423 SUPER PODERES MORANGO BRILHO LABIAL";"UN";"33042010";10,00;0,00;0,00;10,00;1,50;2,10;15,00
"2647";"LN02412 LUA&NEVE LIP TINT";"UN";"33041000";690,00;0,00;0,00;690,00;14,65;5,95;10.108,50
"2649";"LN02325 LUA&NEVE LIP GLOSS";"UN";"33041000";46,00;0,00;0,00;46,00;13,90;6,65;639,40
"2650";"ND7533 - ENFEITE EM FORMATO DE FLOCOS DE NEVE. COM 12 PEAS. MED: 5CM";"UN";"95051000";2,00;0,00;0,00;2,00;2,60;26,00;5,20
"2651";"LN02436 LUA&NEVE LIP GLOSS";"UN";"33041000";5,00;0,00;0,00;5,00;1,70;6,65;8,50
"2652";"102941 VIVAI CORRETIVO PURE SKIN 36UN";"UN";"33042010";66,00;0,00;0,00;66,00;0,66;7,35;43,56
"2653";"LN02505 LUA&NEVE CORRETIVO MATTE LIQUIDO";"UN";"33049990";332,00;0,00;0,00;332,00;15,60;6,30;5.179,20
"2655";"197 MIA MAKE PO TRANSLUCIDO MICCRONIZADO 24UN COR 1";"UN";"33042010";114,00;0,00;0,00;114,00;0,03;7,00;3,42
"2656";"ND7649-4 - JOGO DE BOLAS NATALINAS. COM 6 PEAS. MED 7CM";"UN";"95051000";4,00;0,00;0,00;4,00;1,10;11,00;4,40
"2657";"LN01049 LUA&NEVE BATOM LIQUIDO 24 BX/CX 24 UN/BX";"UN";"33041000";1.434,00;0,00;0,00;1.434,00;9,60;4,20;13.766,40
"2658";"ND7526 - PONTEIRA EM FORMATO DE ESTRELA. MED: 20CM. PARA ARVORE NATALINA";"UN";"95051000";5,00;0,00;0,00;5,00;0,60;6,00;3,00
"2659";"197 MIA MAKE PO TRANSLUCIDO MICCRONIZADO 24UN COR 2";"UN";"33042010";10,00;0,00;0,00;10,00;2,00;7,00;20,00
"2660";"197 MIA MAKE PO TRANSLUCIDO MICCRONIZADO 24UN COR 3";"UN";"33042010";10,00;0,00;0,00;10,00;2,00;7,00;20,00
"2661";"AD104 ADVERSA BASE LIQUIDA VEGANA COR150";"UN";"33042010";19,00;0,00;0,00;19,00;1,07;11,55;20,33
"2662";"ND7643-1 - JOGO DE BOLAS NATALINAS. COM 6 PEAS. MED 4CM";"UN";"95051000";7,00;0,00;0,00;7,00;0,30;3,00;2,10
"2663";"197 MIA MAKE PO TRANSLUCIDO MICCRONIZADO 24UN COR 3";"UN";"33042010";10,00;0,00;0,00;10,00;2,00;7,00;20,00
"2665";"LN10005 LUA&NEVE LIP GLOSS 24 BX/CX 24 UN/BX";"UN";"33041000";12,00;0,00;0,00;12,00;1,50;5,60;18,00
"2666";"LN05005 LUA&NEVE BATOM LIQUIDO 24 BX/CX 24 UN/BX";"UN";"33041000";1.456,00;0,00;0,00;1.456,00;6,30;4,48;9.172,80
"2667";"S6126 SARAH'S BEAUTY MASCARA";"UN";"33042010";4,00;0,00;0,00;4,00;0,02;9,10;0,08
"2668";"LN02112 LUA&NEVE DELINEADOR A PROVA DAGUA";"UN";"33042010";11,00;0,00;0,00;11,00;4,00;5,95;44,00
"2669";"ND7649-3 - JOGO DE BOLAS NATALINAS. COM 6 PEAS. MED 6CM";"UN";"95051000";2,00;0,00;0,00;2,00;0,80;8,00;1,60
"2670";"LN02076 LUA&NEVE DELINEADOR";"UN";"33042010";5,00;0,00;0,00;5,00;1,50;5,25;7,50
"2671";"PH605760 PHALLEBEAUTY ILUMINADOR PRATA";"UN";"33042010";30,00;0,00;0,00;30,00;0,03;7,70;0,90
"2672";"LN10002 LUA&NEVE BATOM MATTE 24 BX/CX 24 UN/BX";"UN";"33041000";1.254,00;0,00;0,00;1.254,00;16,55;4,48;20.753,70
"2674";"LN02007 LUA&NEVE DELINEADOR A PROVA DAGUA";"UN";"33042010";10,00;0,00;0,00;10,00;1,50;2,45;15,00
"2676";"LN05011 LUA&NEVE LAPIS PARA OLHOS";"UN";"33041000";1.231,00;0,00;0,00;1.231,00;1,47;1,40;1.809,57
"2677";"LN09003 LUA&NEVE DELINEADOR";"UN";"33042010";1.303,00;0,00;0,00;1.303,00;0,25;2,45;325,75
"2678";"ND7649-2 - JOGO DE BOLAS NATALINAS. COM 6 PEAS. MED 5CM";"UN";"95051000";132,00;0,00;0,00;132,00;1,65;7,00;217,80
"2679";"PH0025 PHALLEBEAUTY BRUMA MATTE 12 UN";"UN";"33042010";19,00;0,00;0,00;19,00;0,03;6,65;0,57
"2680";"LN02045 LUA&NEVE DELINEADOR A PROVA DAGUA";"UN";"33042010";9,00;0,00;0,00;9,00;1,50;4,90;13,50
"2681";"LN02263 LUA&NEVE DELINEADOR";"UN";"33042010";7,00;0,00;0,00;7,00;1,50;5,60;10,50
"2682";"ND7649-1 - JOGO DE BOLAS NATALINAS. COM 6 PEAS. MED 4CM";"UN";"95051000";12,00;0,00;0,00;12,00;1,10;5,00;13,20
"2683";"AD104 ADVERSA BASE LIQUIDA VEGANA COR 050";"UN";"33042010";12,00;0,00;0,00;12,00;0,04;11,55;0,48
"2684";"AD104 ADVERSA BASE LIQUIDA VEGANA COR 100";"UN";"33042010";10,00;0,00;0,00;10,00;1,03;11,55;10,30
"2685";"AD104 ADVERSA BASE LIQUIDA VEGANA COR 250";"UN";"33042010";10,00;0,00;0,00;10,00;1,03;11,55;10,30
"2686";"ND7530 - ENFEITE EM FORMATO DE ARVORE/FLOCOS DE NEVE/BOTAS . COM 7 PEAS. MED: 5C";"UN";"95051000";2,00;0,00;0,00;2,00;6,30;42,00;12,60
"2687";"AD102 ADVERSA BASE VEGANA COR 500";"UN";"33042010";17,00;0,00;0,00;17,00;0,04;11,55;0,68
"2688";"LN02411 LUA&NEVE BASE LIQUIDA";"UN";"33049990";66,00;0,00;0,00;66,00;19,70;8,05;1.300,20
"2689";"ND7679 - ENFEITE EM FORMATO DE PAPAI NOEL/BONECO DE NEVE E URSO. COM 4 PEAS. MED";"UN";"95051000";62,00;0,00;0,00;62,00;2,29;12,50;141,98
"2690";"AD108 ADVERSA BASE VEGANA TONS MEDIOS  COR 200";"UN";"33042010";2,00;0,00;0,00;2,00;16,20;11,55;32,40
"2691";"ND7535 - ENFEITE EM FORMATO DE LAO. MED: 10CM";"UN";"95051000";1,00;0,00;0,00;1,00;1,00;10,00;1,00
"2692";"AD102 ADVERSA BASE VEGANA COR 550";"UN";"33042010";11,00;0,00;0,00;11,00;1,73;11,55;19,03
"2693";"AD102 ADVERSA BASE VEGANA COR 600";"UN";"33042010";10,00;0,00;0,00;10,00;1,03;11,55;10,30
"2694";"AD108 ADVERSA BASE VEGANA TONS MEDIOS  COR 300";"UN";"33042010";10,00;0,00;0,00;10,00;1,03;11,55;10,30
"2695";"ND7643 - JOGO DE BOLAS NATALINAS. COM 12 PEAS. MED 3CM";"UN";"95051000";8,00;0,00;0,00;8,00;0,40;4,00;3,20
"2696";"AD108 ADVERSA BASE VEGANA TONS MEDIOS  COR 350";"UN";"33042010";10,00;0,00;0,00;10,00;1,03;11,55;10,30
"2697";"ND7649-0 - JOGO DE BOLAS NATALINAS. COM 12 PEAS. MED 3CM";"UN";"95051000";32,00;0,00;0,00;32,00;1,51;7,00;48,32
"2698";"AD108 ADVERSA BASE VEGANA TONS MEDIOS  COR 360";"UN";"33042010";10,00;0,00;0,00;10,00;1,50;11,55;15,00
"2699";"AD108 ADVERSA BASE VEGANA TONS MEDIOS  COR 400";"UN";"33042010";10,00;0,00;0,00;10,00;1,03;11,55;10,30
"2701";"AD108 ADVERSA BASE VEGANA TONS MEDIOS  COR 450";"UN";"33042010";10,00;0,00;0,00;10,00;1,03;11,55;10,30
"2704";"AD102 ADVERSA BASE VEGANA COR 800";"UN";"33042010";10,00;0,00;0,00;10,00;1,03;11,55;10,30
"2705";"ND7524 - PONTEIRA EM FORMATO DE ESTRELA. MED: 20CM. PARA ARVORE NATALINA";"UN";"95051000";7,00;0,00;0,00;7,00;1,50;10,00;10,50
"2708";"ND7551-2 - ENFEITE EM FORMATO DE ARVORE. COM 3 PEAS. MED: 10CM";"UN";"95051000";44,00;0,00;0,00;44,00;1,26;6,00;55,44
"2709";"EL5015 PALETA ILUMINADOR";"UN";"33042010";92,00;0,00;0,00;92,00;4,00;10,85;368,00
"2710";"AD105 ADVERSA PO TRANSLUCIDO VEGANO 6UN";"UN";"33042010";132,00;0,00;0,00;132,00;4,00;9,10;528,00
"2712";"ND7650-2 - JOGO DE BOLAS NATALINAS. COM 12 PEAS. MED 6CM";"UN";"95051000";36,00;0,00;0,00;36,00;5,50;20,00;198,00
"2713";"ND7670-0 - NFEITE EM FORMATO DE BOTAS. MED: 22*15CM";"UN";"95051000";4,00;0,00;0,00;4,00;1,73;9,00;6,92
"2716";"DL0915E COR 12 DALLA MAKEUP BASE + SERUM PELE DOS SONHOS URSINHOS";"UN";"33042010";72,00;0,00;0,00;72,00;2,15;23,10;154,80
"2717";"ND7552 - ENFEITE COM 2 PEAS. MED: 12CM";"UN";"95051000";58,00;0,00;0,00;58,00;1,33;6,50;77,14
"2719";"ND7655 - ENFEITE EM FORMATO DE MEIAS. COM 3 PEAS. MED: 25CM";"UN";"95051000";4,00;0,00;0,00;4,00;1,20;12,00;4,80
"2720";"DL0915E COR 11 DALLA MAKEUP BASE + SERUM PELE DOS SONHOS URSINHOS";"UN";"33042010";9,00;0,00;0,00;9,00;2,06;23,10;18,54
"2721";"ND7662 - PAPEL AUTO ADESIVO COM ESTAMPAS DE ARTIGOS NATALINOS. MED: 25CM";"UN";"48114190";56,00;0,00;0,00;56,00;1,14;12,00;63,84
"2722";"ND7539 - ENFEITE EM FORMATO DE LAO. COM 3 PEAS. MED: 9CM";"UN";"95051000";9,00;0,00;0,00;9,00;0,90;9,00;8,10
"2723";"ND7649-5 - JOGO DE BOLAS NATALINAS. COM 6 PEAS. MED 8CM";"UN";"95051000";33,00;0,00;0,00;33,00;4,08;14,50;134,64
"2724";"DL0915E COR 10 DALLA MAKEUP BASE + SERUM PELE DOS SONHOS URSINHOS";"UN";"33042010";8,00;0,00;0,00;8,00;2,06;23,10;16,48
"2725";"ND7545 - ENFEITE EM FORMATO DE RENA. COM 2 PEAS. MED: 9CM";"UN";"95051000";6,00;0,00;0,00;6,00;0,40;4,00;2,40
"2726";"DL0915E COR 07 DALLA MAKEUP BASE + SERUM PELE DOS SONHOS URSINHOS";"UN";"33042010";10,00;0,00;0,00;10,00;2,06;23,10;20,60
"2727";"DL0915E COR 08 DALLA MAKEUP BASE + SERUM PELE DOS SONHOS URSINHOS";"UN";"33042010";8,00;0,00;0,00;8,00;1,84;18,20;14,72
"2728";"ND7650-0 - JOGO DE BOLAS NATALINAS. COM 12 PEAS. MED 4CM";"UN";"95051000";10,00;0,00;0,00;10,00;1,65;11,00;16,50
"2729";"DL0915E COR 09 DALLA MAKEUP BASE + SERUM PELE DOS SONHOS URSINHOS";"UN";"33042010";10,00;0,00;0,00;10,00;2,06;23,10;20,60
"2732";"ND7672-1 - ENFEITE EM FORMATO DE BONECO DE NEVE. MED: 14*19CM";"UN";"95051000";60,00;0,00;0,00;60,00;2,13;10,00;127,80
"2733";"CG313 CITY GIRLS CANETA DELINEADORA PRETA";"UN";"33042010";13,00;0,00;0,00;13,00;0,59;6,65;7,67
"2734";"ND7551 - ENFEITE EM FORMATO DE FLOCOS DE NEVE. COM 3 PEAS. MED: 10CM";"UN";"95051000";12,00;0,00;0,00;12,00;0,60;6,00;7,20
"2736";"ND7650-1 - JOGO DE BOLAS NATALINAS. COM 12 PEAS. MED 5CM";"UN";"95051000";1,00;0,00;0,00;1,00;1,60;16,00;1,60
"2737";"MIA MAKE  COR 03 CORRETIVO LIQUIDO MATTE";"UN";"33042010";12,00;0,00;0,00;12,00;1,20;8,05;14,40
"2739";"LABRANCHE MASCARA DE CILIOS LONG - LASTING";"UN";"33042010";21,00;0,00;0,00;21,00;0,60;6,65;12,60
"2740";"LF5016 ILUMINADOR";"UN";"33049100";8,00;0,00;0,00;8,00;1,00;5,95;8,00
"2741";"MD123 CHAVEIRO";"UN";"73269090";6,00;0,00;0,00;6,00;1,35;9,00;8,10
"2744";"AB8047-5 ARTEFATO DE METAL DE USO DOMESTICO UTILIZADO PARA MANTER";"UN";"73239900";44,00;0,00;0,00;44,00;7,76;20,30;341,44
"2745";"CG412 CITY GIRLS CERA INCOLOR EFEITO BROW LAMINATION";"UN";"33042010";11,00;0,00;0,00;11,00;0,02;6,65;0,22
"2746";"BELLE ANGEL COR 02 BASE LIQUIDA MATTE";"UN";"33042010";792,00;0,00;0,00;792,00;4,00;7,70;3.168,00
"2747";"DP2179 BASE BALM COR 8";"UN";"33049990";12,00;0,00;0,00;12,00;1,31;8,75;15,72
"2748";"DP2179 BASE BALM COR 6";"UN";"33049990";12,00;0,00;0,00;12,00;1,31;8,75;15,72
"2749";"DP2179 BASE BALM COR 5";"UN";"33049990";12,00;0,00;0,00;12,00;1,31;8,75;15,72
"2750";"BLU5062 BLUSH 3 CORS";"UN";"34013000";12,00;0,00;0,00;12,00;1,31;8,75;15,72
"2751";"YP-558- CHAVEIRO CAPY MOCHILA";"UN";"39044090";6,00;0,00;0,00;6,00;1,45;14,50;8,70
"2753";"BM40121 DOUBLE TOUCH";"UN";"33041000";19,00;0,00;0,00;19,00;1,47;9,10;27,93
"2754";"109141 VIVAI BASE LIQUIDA PERFECT COVER COR 1 A 4";"UN";"33042010";78,00;0,00;0,00;78,00;0,68;7,35;53,04
"2755";"DERMA CHEM ULTRA HIDRATANTE ROSA MOSQUETA";"UN";"33042010";6,00;0,00;0,00;6,00;0,67;7,70;4,02
"2756";"CSL2013 CANETA DELINEADORA";"UN";"33042010";179,00;0,00;0,00;179,00;4,00;7,00;716,00
"2757";"ND7664 - PAPEL AUTO ADESIVO COM ESTAMPAS DE ARTIGOS NATALINOS. MED: 20CM";"UN";"48114190";71,00;0,00;0,00;71,00;1,14;6,00;80,94
"2759";"ND7647-1 - JOGO DE BOLAS NATALINAS. COM 6 PECAS. MED 6CM";"UN";"95051000";142,00;0,00;0,00;142,00;0,49;10,00;69,58
"2760";"MIA MAKE CORRETIVO LIQUIDO MATTE";"UN";"33042010";18,00;0,00;0,00;18,00;0,74;8,05;13,32
"2762";"ND7667 - ENFEITE EM FORMATO DE PORTA GARRAFAS. MED: 13.5*29CM";"UN";"95051000";21,00;0,00;0,00;21,00;2,96;7,99;62,16
"2763";"B013-1 BELLE ANGEL PALETA DE SOMBRAS";"UN";"33042010";781,00;0,00;0,00;781,00;4,00;11,55;3.124,00
"2764";"MIA MAKE  COR 02 CORRETIVO LIQUIDO MATTE";"UN";"33042010";10,00;0,00;0,00;10,00;1,50;8,05;15,00
"2765";"MA3041 MASCARA DE CILIOS";"UN";"33042010";137,00;0,00;0,00;137,00;4,00;7,70;548,00
"2766";"BELLE ANGEL PALETA DE BLUSH CONTORNO E ILUMINADOR";"UN";"33042010";660,00;0,00;0,00;660,00;4,00;9,80;2.640,00
"2767";"ND7670-1 - ENFEITE EM FORMATO DE GORRO. MED: 9*7CM";"UN";"95051000";64,00;0,00;0,00;64,00;1,69;9,00;108,16
"2770";"ND7647-1 - JOGO DE BOLAS NATALINAS. COM 6 PECAS. MED 6CM";"UN";"95051000";24,00;0,00;0,00;24,00;0,50;4,99;12,00
"2772";"MX511184 MAX LOVE PO COMPACTO A PROVA D'AGUA 36UN";"UN";"33042010";58,00;0,00;0,00;58,00;1,50;5,95;87,00
"2773";"REF-8047-4 ARTEFATO DE METAL DE USO DOMESTICO UTILIZADO";"UN";"73239900";38,00;0,00;0,00;38,00;7,76;20,30;294,88
"2774";"AB8004-5 COPO PARA ENXAGUE BUCAL FEITO EM PLASTICO POLIPROPILENO COR ROSA";"UN";"39249000";95,00;0,00;0,00;95,00;1,43;4,20;135,85
"2775";"PH0590 PHALLEBEAUTY BASE LIQUIDA MATTE";"UN";"33042010";10,00;0,00;0,00;10,00;1,41;15,40;14,10
"2781";"AB8003 PORTA ESCOVA DE DENTES. DE PLASTICO";"UN";"73239900";4,00;0,00;0,00;4,00;0,74;4,90;2,96
"2783";"5009.1.1 AGUA MICELAR ROSA MOSQUETA";"UN";"34013000";12,00;0,00;0,00;12,00;1,50;5,60;18,00
"2784";"B110 BELLE ANGEL BASE LIQUIDA";"UN";"33042010";25,00;0,00;0,00;25,00;10,80;7,70;270,00
"2785";"4060.1.1 PALETA DE SOMBRA DESEJOS";"UN";"33042010";46,00;0,00;0,00;46,00;4,00;9,10;184,00
"2786";"ND7678 - ENFEITE EM FORMATO DE FLORES. MED: 18CM";"UN";"95051000";18,00;0,00;0,00;18,00;1,10;11,00;19,80
"2787";"ADVERSA PO TRANSLUCIDO VEGANO";"UN";"33042010";132,00;0,00;0,00;132,00;4,00;8,75;528,00
"2789";"AB8005 - SABONETEIRA DE PLASTICO. NA COR: BEGE";"UN";"73239900";9,00;0,00;0,00;9,00;0,53;3,50;4,77
"2790";"B146 BELLE ANGEL SOMBRA 12 CORES 12UN";"UN";"33042010";20,00;0,00;0,00;20,00;1,01;10,85;20,20
"2791";"AB8007 LIXEIRA DE PLASTICO MOVEL. COM CAPACIDADE DE 8.9 LITROS. NA COR: BEGE";"UN";"39249000";1,00;0,00;0,00;1,00;2,24;22,40;2,24
"2793";"BELLE ANGEL SOMBRA BELLE ANGEL 12UN";"UN";"33042010";17,00;0,00;0,00;17,00;0,83;10,85;14,11
"2795";"4051.1.1  PALETA DE SOMBRAS";"UN";"33042010";240,00;0,00;0,00;240,00;3,00;7,35;720,00
"2796";"4063.1.1 PALETA DE SOMBRAS";"UN";"33042010";618,00;0,00;0,00;618,00;17,28;7,00;10.679,04
"2797";"AB8055-5 TAPETE CARPACHO DE BORRACHA";"UN";"40169100";26,00;0,00;0,00;26,00;4,43;28,70;115,18
"2798";"DERMA CHEM NEW MAKE OUT";"UN";"33042010";7,00;0,00;36,00;43,00;1,00;8,75;43,00
"2799";"DERMA CHEM GEL ANTIOLEOSIDADE ACIDO SALICILICO";"UN";"33042010";264,00;0,00;0,00;264,00;4,00;8,05;1.056,00
"2800";"ND7647-1 - JOGO DE BOLAS NATALINAS. COM 6 PECAS. MED 6CM";"UN";"95051000";121,00;0,00;0,00;121,00;1,00;10,00;121,00
"2801";"ND7647-2 - JOGO DE BOLAS NATALINAS. COM 6 PECAS. MED 6CM";"UN";"95051000";94,00;0,00;0,00;94,00;3,07;10,00;288,58
"2802";"PH0589 PHALLEBEAUTY BASE LIQUIDA MATTE";"UN";"33042010";68,00;0,00;0,00;68,00;1,68;15,40;114,24
"2803";"ND7568 - ENFEITE EM FORMATO DE MEIAS. COM 3 PEAS. MED: 45CM";"UN";"95051000";4,00;0,00;0,00;4,00;6,53;23,99;26,12
"2804";"DC0981 DERMA CHEM SABONETE PRIMER PRE MAQUIAGEM";"UN";"33042010";42,00;0,00;0,00;42,00;1,15;7,70;48,30
"2805";"DERMA CHEM GEL ESFOLIANTE FACIAL COM PEDRAS VULCANICAS";"UN";"33042010";11,00;0,00;0,00;11,00;0,58;6,30;6,38
"2806";"BELLE ANGEL BLUSH STICK";"UN";"33042010";53,00;0,00;0,00;53,00;0,91;9,80;48,23
"2807";"3094.4.1 BATOM LIQUIDO";"UN";"33041000";16,00;0,00;0,00;16,00;1,47;5,25;23,52
"2809";"AB8004 COPO DE HIGIENE BUCAL. DE PLASTICO";"UN";"39249000";3,00;0,00;0,00;3,00;1,30;4,20;3,90
"2810";"ND7569 - ENFEITE EM FORMATO DE MEIAS. COM 3 PEAS. MED: 45CM";"UN";"95051000";6,00;0,00;0,00;6,00;2,20;22,00;13,20
"2811";"AB8001 SABONETEIRA. PORTA ESCOVA DE DENTES. COPO PARA ENXAGUE BUCAL E DISPENSER.";"UN";"73239900";37,00;0,00;36,00;73,00;4,74;19,90;346,02
"2814";"AB8002 DISPENSER BEGE";"UN";"73239900";4,00;0,00;0,00;4,00;0,63;4,20;2,52
"2815";"ND7647-3 - JOGO DE BOLAS NATALINAS. COM 6 PECAS. MED 6CM";"UN";"95051000";120,00;0,00;0,00;120,00;2,82;5,00;338,40
"2816";"4037.9.1 PALETA DE SOMBRAS";"UN";"33042010";45,00;0,00;0,00;45,00;4,00;7,35;180,00
"2817";"ND7677-2 - ENFEITE EM FORMATO DE BENGALA. MED: 18CM";"UN";"95051000";6,00;0,00;0,00;6,00;1,60;16,00;9,60
"2819";"2189.1.1  DELINEADOR CANETA";"UN";"33042010";134,00;0,00;0,00;134,00;1,00;3,15;134,00
"2820";"LUA & NEVE BLUSH COLORIDO DE FORMA NATURAL";"UN";"33042010";40,00;0,00;0,00;40,00;0,73;7,70;29,20
"2821";"AB8050-5 - TAPETE CARPACHO DE BORRACHA";"UN";"40169100";36,00;0,00;0,00;36,00;7,63;31,50;274,68
"2823";"4039.1.8 PALETA DE ILUMINADOR";"UN";"33049910";20,00;0,00;0,00;20,00;13,45;8,40;269,00
"2826";"PH0323 BATOM BLUSH LIQUIDO COR 04";"UN";"33041000";12,00;0,00;0,00;12,00;32,95;5,60;395,40
"2828";"AB8001-6 CONJUNTO DE ACESSORIOS DE BANHEIRO COR: VINHO";"UN";"39249000";24,00;0,00;36,00;60,00;10,00;19,90;600,00
"2831";"AB8002-4 RECIPIENTE FEITO EM PLASTICO POLIPROPILENO COR: AZUL";"UN";"39249000";86,00;0,00;0,00;86,00;3,20;10,50;275,20
"2835";"FZ34006 FENZZA POCOR 01  FACIAL COMPACTO MICRONIZADO";"UN";"33042010";10,00;0,00;0,00;10,00;1,50;6,30;15,00
"2836";"FZ34006 FENZZA POCOR 04  FACIAL COMPACTO MICRONIZADO";"UN";"33042010";10,00;0,00;0,00;10,00;1,50;6,30;15,00
"2837";"AB8001-3 CONJUNTO DE ACESSORIOS DE BANHEIRO FABRICADO EM PLASTICO";"UN";"39249000";51,00;0,00;72,00;123,00;10,38;19,90;1.276,74
"2838";"AB8001-4 CONJUNTO DE ACESSORIOS DE BANHEIRO FABRICADO EM PLASTICO POLIPROPILENO";"UN";"39249000";66,00;0,00;40,00;106,00;10,00;19,90;1.060,00
"2839";"AB8001-5 CONJUNTO DE ACESSORIOS DE BANHEIRO COR: VERDE";"UN";"39249000";55,00;0,00;0,00;55,00;8,58;19,90;471,90
"2840";"AB8002-3 RECIPIENTE FEITO EM PLASTICO POLIPROPILENO";"UN";"39249000";94,00;0,00;0,00;94,00;2,93;10,50;275,42
"2841";"AB8002-5 RECIPIENTE FEITO EM PLASTICO POLIPROPILENO COR: ROSA";"UN";"39249000";75,00;0,00;0,00;75,00;3,20;10,50;240,00
"2842";"AB8008-4 RECIPIENTE FEITO EM PLASTICO POLIPROPILENO COR: AZUL";"UN";"39249000";30,00;0,00;0,00;30,00;3,61;14,70;108,30
"2843";"PH0323 BATOM BLUSH LIQUIDO COR 02";"UN";"33041000";10,00;0,00;0,00;10,00;1,50;5,60;15,00
"2844";"022 DERMA CHEM SABONETE PRIMER PRE MAQUIAGEM";"UN";"33042010";276,00;0,00;0,00;276,00;0,00;8,75;0,00
"2845";"PH0323 BATOM BLUSH LIQUIDO COR 03";"UN";"33041000";10,00;0,00;0,00;10,00;2,00;5,60;20,00
"2846";"AB8003-3  RECIPIENTE FEITO EM PLASTICO POLIPROPILENO SENDO UTILIZADO";"UN";"39249000";83,00;0,00;0,00;83,00;1,63;4,90;135,29
"2847";"AB8009-4 RECIPIENTE FEITO EM PLASTICO POLIPROPILENO COR: AZUL";"UN";"39249000";4,00;0,00;0,00;4,00;1,77;9,10;7,08
"2848";"AB8003-4 RECIPIENTE FEITO EM PLASTICO POLIPROPILENO COR: AZUL";"UN";"39249000";98,00;0,00;0,00;98,00;1,63;4,90;159,74
"2849";"CITY GIRLS DREAMER DAY PALETA DE SOMBRAS";"UN";"33042010";122,00;0,00;0,00;122,00;1,02;10,85;124,44
"2850";"MISS ROSE DELINEADOR LIQUIDO PRETO 36UN";"UN";"33042010";73,00;0,00;0,00;73,00;0,82;6,65;59,86
"2851";"CITY GIRLS DREAMER DAY PALETA DE SOMBRAS";"UN";"33042010";10,00;0,00;0,00;10,00;2,00;10,85;20,00
"2852";"AB8003-5 RECIPIENTE FEITO EM PLASTICO POLIPROPILENO COR: ROSA";"UN";"39249000";59,00;0,00;0,00;59,00;1,63;5,25;96,17
"2855";"PH0504  AGUA MICELAR 7 EM 1  PHALLE BEAUTY";"UN";"34013000";12,00;0,00;0,00;12,00;1,26;8,40;15,12
"2856";"AB8011-3 RECIPIENTE FEITO EM PLASTICO POLIPROPILENO";"UN";"39249000";156,00;0,00;0,00;156,00;1,29;3,50;201,24
"2857";"AB8004-3 COPO PARA ENXAGUE BUCAL FEITO EM PLASTICO";"UN";"39249000";70,00;0,00;0,00;70,00;1,43;4,20;100,10
"2859";"PINK 21 MAGIC CANETA";"UN";"33042010";84,00;0,00;0,00;84,00;0,59;6,30;49,56
"2860";"FZ32018 FENNA BLUSH LAVANDA";"UN";"33042090";29,00;0,00;0,00;29,00;0,47;4,90;13,63
"2861";"PH0690 LIP BALM MELANCIA";"UN";"33041000";320,00;0,00;0,00;320,00;16,80;4,55;5.376,00
"2862";"LR-2023 LOVE RAIN CORRETIVO LIQUIDO";"UN";"33042010";17,00;0,00;0,00;17,00;1,02;10,85;17,34
"2865";"PH0689 LIP BALM CEREJA";"UN";"33041000";10,00;0,00;0,00;10,00;2,00;4,55;20,00
"2866";"PH0691 LIP BALM BAUNILHA";"UN";"33041000";10,00;0,00;0,00;10,00;1,50;4,55;15,00
"2867";"AB8004-4 COPO PARA ENXAGUE BUCAL FEITO EM PLASTICO";"UN";"39249000";64,00;0,00;0,00;64,00;1,43;4,20;91,52
"2869";"FENZZA PO FACIAL COMPACTO MICRONIZADO";"UN";"33042010";113,00;0,00;0,00;113,00;0,48;6,30;54,24
